,rot,betaArmWidth,maxCorr,argRow,argCol
2136,0.16066666666666665,2.9985,204.8794464011613,493.0,959.0
2137,0.16066666666666665,2.999375,204.8794464011613,493.0,959.0
2138,0.16066666666666665,3.00025,204.8794464011613,493.0,959.0
2139,0.16066666666666665,3.001125,204.8794464011613,493.0,959.0
2140,0.16066666666666665,3.002,204.8794464011613,493.0,959.0
2141,0.16066666666666665,3.002875,207.8283718076514,493.0,958.0
2142,0.16066666666666665,3.00375,207.8283718076514,493.0,958.0
2143,0.16066666666666665,3.004625,207.8283718076514,493.0,958.0
2144,0.16066666666666665,3.0055,207.8283718076514,493.0,958.0
2145,0.16066666666666665,3.006375,207.8283718076514,493.0,958.0
2146,0.16066666666666665,3.00725,207.8283718076514,493.0,958.0
2147,0.16066666666666665,3.008125,209.17148679548927,493.0,957.0
2148,0.16066666666666665,3.009,209.17148679548927,493.0,957.0
2149,0.16066666666666665,3.009875,209.17148679548927,493.0,957.0
2150,0.16066666666666665,3.01075,209.17148679548927,493.0,957.0
2151,0.16066666666666665,3.011625,209.17148679548927,493.0,957.0
2152,0.16066666666666665,3.0125,209.17148679548927,493.0,957.0
2153,0.16066666666666665,3.013375,209.17148679548927,493.0,957.0
2154,0.16066666666666665,3.01425,208.61405023395716,493.0,956.0
2155,0.16066666666666665,3.015125,208.61405023395716,493.0,956.0
2156,0.16066666666666665,3.016,208.61405023395716,493.0,956.0
2157,0.16066666666666665,3.016875,208.61405023395716,493.0,956.0
2158,0.16066666666666665,3.01775,208.61405023395716,493.0,956.0
2159,0.16066666666666665,3.018625,208.61405023395716,493.0,956.0
2160,0.16066666666666665,3.0195,207.05956777914176,493.0,955.0
2161,0.16066666666666665,3.020375,207.05956777914176,493.0,955.0
2162,0.16066666666666665,3.02125,207.05956777914176,493.0,955.0
2163,0.16066666666666665,3.022125,207.05956777914176,493.0,955.0
2164,0.16066666666666665,3.023,207.05956777914176,493.0,955.0
2165,0.16066666666666665,3.023875,207.05956777914176,493.0,955.0
2166,0.16066666666666665,3.02475,205.9719924243957,493.0,954.0
2167,0.16066666666666665,3.025625,205.9719924243957,493.0,954.0
2168,0.16066666666666665,3.0265,205.9719924243957,493.0,954.0
2169,0.16066666666666665,3.027375,205.9719924243957,493.0,954.0
2170,0.16066666666666665,3.02825,205.9719924243957,493.0,954.0
2171,0.16066666666666665,3.029125,205.9719924243957,493.0,954.0
2172,0.16066666666666665,3.03,205.9719924243957,493.0,954.0
2173,0.1643333333333333,2.995,202.13758462069438,493.0,960.0
2174,0.1643333333333333,2.995875,202.13758462069438,493.0,960.0
2175,0.1643333333333333,2.99675,202.13758462069438,493.0,960.0
2176,0.1643333333333333,2.997625,204.88389572292255,493.0,959.0
2177,0.1643333333333333,2.9985,204.88389572292255,493.0,959.0
2178,0.1643333333333333,2.999375,204.88389572292255,493.0,959.0
2179,0.1643333333333333,3.00025,204.88389572292255,493.0,959.0
2180,0.1643333333333333,3.001125,204.88389572292255,493.0,959.0
2181,0.1643333333333333,3.002,204.88389572292255,493.0,959.0
2182,0.1643333333333333,3.002875,207.82425258833274,493.0,958.0
2183,0.1643333333333333,3.00375,207.82425258833274,493.0,958.0
2184,0.1643333333333333,3.004625,207.82425258833274,493.0,958.0
2185,0.1643333333333333,3.0055,207.82425258833274,493.0,958.0
2186,0.1643333333333333,3.006375,207.82425258833274,493.0,958.0
2187,0.1643333333333333,3.00725,207.82425258833274,493.0,958.0
2188,0.1643333333333333,3.008125,209.1680573763797,493.0,957.0
2189,0.1643333333333333,3.009,209.1680573763797,493.0,957.0
2190,0.1643333333333333,3.009875,209.1680573763797,493.0,957.0
2191,0.1643333333333333,3.01075,209.1680573763797,493.0,957.0
2192,0.1643333333333333,3.011625,209.1680573763797,493.0,957.0
2193,0.1643333333333333,3.0125,209.1680573763797,493.0,957.0
2194,0.1643333333333333,3.013375,209.1680573763797,493.0,957.0
2195,0.1643333333333333,3.01425,208.61100430166272,493.0,956.0
2196,0.1643333333333333,3.015125,208.61100430166272,493.0,956.0
2197,0.1643333333333333,3.016,208.61100430166272,493.0,956.0
2198,0.1643333333333333,3.016875,208.61100430166272,493.0,956.0
2199,0.1643333333333333,3.01775,208.61100430166272,493.0,956.0
2200,0.1643333333333333,3.018625,208.61100430166272,493.0,956.0
2201,0.1643333333333333,3.0195,207.0647686371689,493.0,955.0
2202,0.1643333333333333,3.020375,207.0647686371689,493.0,955.0
2203,0.1643333333333333,3.02125,207.0647686371689,493.0,955.0
2204,0.1643333333333333,3.022125,207.0647686371689,493.0,955.0
2205,0.1643333333333333,3.023,207.0647686371689,493.0,955.0
2206,0.1643333333333333,3.023875,207.0647686371689,493.0,955.0
2207,0.1643333333333333,3.02475,205.98034033502017,493.0,954.0
2208,0.1643333333333333,3.025625,205.98034033502017,493.0,954.0
2209,0.1643333333333333,3.0265,205.98034033502017,493.0,954.0
2210,0.1643333333333333,3.027375,205.98034033502017,493.0,954.0
2211,0.1643333333333333,3.02825,205.98034033502017,493.0,954.0
2212,0.1643333333333333,3.029125,205.98034033502017,493.0,954.0
2213,0.1643333333333333,3.03,205.98034033502017,493.0,954.0
2214,0.16799999999999998,2.995,202.145985715234,493.0,960.0
2215,0.16799999999999998,2.995875,202.145985715234,493.0,960.0
2216,0.16799999999999998,2.99675,202.145985715234,493.0,960.0
2217,0.16799999999999998,2.997625,204.88839121771616,493.0,959.0
2218,0.16799999999999998,2.9985,204.88839121771616,493.0,959.0
2219,0.16799999999999998,2.999375,204.88839121771616,493.0,959.0
2220,0.16799999999999998,3.00025,204.88839121771616,493.0,959.0
2221,0.16799999999999998,3.001125,204.88839121771616,493.0,959.0
2222,0.16799999999999998,3.002,204.88839121771616,493.0,959.0
2223,0.16799999999999998,3.002875,207.82110605776862,493.0,958.0
2224,0.16799999999999998,3.00375,207.82110605776862,493.0,958.0
2225,0.16799999999999998,3.004625,207.82110605776862,493.0,958.0
2226,0.16799999999999998,3.0055,207.82110605776862,493.0,958.0
2227,0.16799999999999998,3.006375,207.82110605776862,493.0,958.0
2228,0.16799999999999998,3.00725,207.82110605776862,493.0,958.0
2229,0.16799999999999998,3.008125,209.1645612414486,493.0,957.0
2230,0.16799999999999998,3.009,209.1645612414486,493.0,957.0
2231,0.16799999999999998,3.009875,209.1645612414486,493.0,957.0
2232,0.16799999999999998,3.01075,209.1645612414486,493.0,957.0
2233,0.16799999999999998,3.011625,209.1645612414486,493.0,957.0
2234,0.16799999999999998,3.0125,209.1645612414486,493.0,957.0
2235,0.16799999999999998,3.013375,209.1645612414486,493.0,957.0
2236,0.16799999999999998,3.01425,208.6057540532652,493.0,956.0
2237,0.16799999999999998,3.015125,208.6057540532652,493.0,956.0
2238,0.16799999999999998,3.016,208.6057540532652,493.0,956.0
2239,0.16799999999999998,3.016875,208.6057540532652,493.0,956.0
2240,0.16799999999999998,3.01775,208.6057540532652,493.0,956.0
2241,0.16799999999999998,3.018625,208.6057540532652,493.0,956.0
2242,0.16799999999999998,3.0195,207.06639070908594,493.0,955.0
2243,0.16799999999999998,3.020375,207.06639070908594,493.0,955.0
2244,0.16799999999999998,3.02125,207.06639070908594,493.0,955.0
2245,0.16799999999999998,3.022125,207.06639070908594,493.0,955.0
2246,0.16799999999999998,3.023,207.06639070908594,493.0,955.0
